91.104336	0.0	0.100000	0.100000	0.100000
91.651514	0.0	0.100000	0.117152	0.117152
92.195445	0.0	0.100000	0.116782	0.116782
92.736185	0.0	0.100000	0.100000	0.100000
93.808315	0.0	0.100000	0.136690	0.136690
94.339811	0.0	0.100000	0.135380	0.135380
94.868330	0.0	0.100000	0.132851	0.132851
95.393920	0.0	0.100000	0.100000	0.100000
96.436508	0.0	0.100000	0.161965	0.161965
96.953597	0.0	0.100000	0.123028	0.123028
97.979590	0.0	0.100000	0.123947	0.123947
98.488578	0.0	0.100000	0.121257	0.121257
98.994949	0.0	0.100000	0.134589	0.134589
99.498744	0.0	0.100000	0.134909	0.134909
100.000000	0.0	0.100000	0.067648	0.067674
100.498756	0.0	0.100000	0.133625	0.133625
100.995049	0.0	0.100000	0.189384	0.189198
101.980390	0.0	0.100000	0.128226	0.128226
102.469508	0.0	0.100000	0.148307	0.148307
102.956301	0.0	0.100000	0.008641	0.008578
103.440804	0.0	0.100000	0.093842	0.093842
103.923048	0.0	0.100000	0.093559	0.093559
104.403065	0.0	0.100000	0.167728	0.167728
104.880885	0.0	0.100000	0.122364	0.122364
106.301458	0.0	0.100000	0.052020	0.052020
106.770783	0.0	0.100000	0.100000	0.100000
107.238053	0.0	0.100000	0.100000	0.100000
107.703296	0.0	0.100000	0.152390	0.152390
108.166538	0.0	0.100000	0.100000	0.100000
108.627805	0.0	0.100000	0.100000	0.100000
110.000000	0.0	0.100000	0.172868	0.172868
110.453610	0.0	0.100000	0.132892	0.132892
110.905365	0.0	0.100000	0.195945	0.195945
111.803399	0.0	0.100000	0.100000	0.100000
112.249722	0.0	0.100000	0.144554	0.144554
113.137085	0.0	0.100000	0.008001	0.006814
113.578167	0.0	0.100000	0.111644	0.111644
114.017543	0.0	0.100000	0.174364	0.175348
114.455231	0.0	0.100000	0.100000	0.100000
114.891253	0.0	0.100000	0.176170	0.174267
115.325626	0.0	0.100000	0.158482	0.158482
115.758369	0.0	0.100000	0.113603	0.113603
116.619038	0.0	0.100000	0.137351	0.137351
117.046999	0.0	0.100000	0.100000	0.100000
117.473401	0.0	0.100000	0.045943	0.045943
117.898261	0.0	0.100000	0.117972	0.117972
119.163753	0.0	0.100000	0.101883	0.101883
120.000000	0.0	0.100000	0.120781	0.120781
120.415946	0.0	0.100000	0.081291	0.081291
120.830460	0.0	0.100000	0.099983	0.099983
121.243557	0.0	0.100000	0.196536	0.196536
122.065556	0.0	0.100000	0.193645	0.193645
123.693169	0.0	0.100000	0.147611	0.147611
124.096736	0.0	0.100000	0.158416	0.158416
124.498996	0.0	0.100000	0.100000	0.100000
126.885775	0.0	0.100000	0.111650	0.111650
127.279221	0.0	0.100000	0.155167	0.155167
127.671453	0.0	0.100000	0.070452	0.070452
128.062485	0.0	0.100000	0.100000	0.100000
128.840987	0.0	0.100000	0.100000	0.100000
130.384048	0.0	0.100000	0.117369	0.117369
130.766968	0.0	0.100000	0.132956	0.132956
133.041347	0.0	0.100000	0.100000	0.100000
133.416641	0.0	0.100000	0.172020	0.172020
133.790882	0.0	0.100000	0.118551	0.118591
134.536240	0.0	0.100000	0.097003	0.097003
136.747943	0.0	0.100000	0.112676	0.112676
138.564065	0.0	0.100000	0.167582	0.167582
139.283883	0.0	0.100000	0.127716	0.127716
140.712473	0.0	0.100000	0.121552	0.121552
144.568323	0.0	0.100000	0.100000	0.100000
145.258390	0.0	0.108545	0.144303	0.144618
150.332964	0.0	0.100000	0.086419	0.086419
155.884573	0.0	0.100000	0.182083	0.182083
